"","lon","lat","range"
"1807609",31.318138,30.070715,10000
"1807610",31.292475,30.054933,367
"1807611",31.287645,30.05077,10000
"1807612",31.267409,30.033293,263
"1807613",31.267383,30.03016,106
"1807614",31.264435,30.026934,369
"1807615",31.264969,30.017762,978
"1807616",31.276542,29.999908,10000
"1807617",29.998298,31.271331,72
"1807618",29.946855,31.227603,10000
"1904043",29.879766,31.177182,10000
"1920080",34.996878,29.512282,2356
"1920081",34.999952,29.514585,3099
"1920082",34.999035,29.513164,2918
"1920085",34.986406,29.489334,10000
"1981921",31.313028,29.95726,14
"1992343",31.354675,31.04559,8
"2024558",32.294927,31.273323,12
"2027593",31.324042,30.12752,393
"2027594",31.324663,30.126066,223
"2027595",31.323192,30.121411,239
"2027596",31.327418,30.120354,10000
"2027597",31.330066,30.119029,10000
"2027598",31.332235,30.116744,138
"2027599",31.333894,30.11706,10000
"2027600",31.333955,30.114316,73
"2027601",31.337616,30.114229,168
"2027602",31.338694,30.112707,29
"2027603",31.34152,30.113729,26
"2027604",31.341443,30.113653,34
"2027605",31.344003,30.113722,17
"2027606",31.34564,30.111041,22
"2027607",31.34997,30.114032,87
"2027608",31.353731,30.116507,28
"2027609",31.355757,30.11787,10000
"2027610",31.35615,30.118132,2
"2027611",31.359902,30.117665,3
"2027612",31.362211,30.117145,14
"2027613",31.364701,30.116088,34
"2027614",31.366257,30.116615,38
"2027615",31.369918,30.119436,320
"2027616",31.375213,30.123558,10000
"2027617",31.378062,30.125815,10000
"2027618",31.382134,30.128999,10000
"2027619",31.388603,30.133867,10000
"2027620",31.395161,30.13776,10000
"2027621",31.389965,30.1352,10000
"2027622",31.350568,30.115591,250
"2027623",31.333213,30.124304,2098
"2027925",31.320563,30.123291,267
"2027926",31.310408,30.109885,2372
"2027927",31.316288,30.118149,66
"2027928",31.310484,30.106118,2016
"2027929",31.321394,30.118649,858
"2027930",31.313653,30.108687,134
"2027931",31.314068,30.109065,33
"2027932",31.306303,30.096307,937
"2027933",31.308505,30.099745,10000
"2027934",31.306754,30.100654,140
"2027935",31.303901,30.095352,615
"2027936",31.301535,30.089741,152
"2027937",31.301027,30.089316,248
"2027938",31.295664,30.085119,37
"2027939",31.295366,30.084208,6
"2027940",31.290717,30.079409,93
"2027941",31.287618,30.076341,12
"2027942",31.285817,30.074445,28
"2027943",31.282332,30.076575,3
"2027944",31.278263,30.077091,60
"2027945",31.275118,30.075662,237
"2027946",31.271629,30.073597,172
"2027947",31.267755,30.070639,61
"2027948",31.266346,30.069485,17
"2027949",31.26177,30.067449,34
"2027950",31.259685,30.066621,9
"2027951",31.253614,30.064178,38
"2027952",31.251384,30.063319,10000
"2027953",31.24877,30.062307,10000
"2027954",31.248233,30.062095,10000
"2027955",31.24642,30.061751,10000
"2027956",31.244172,30.059983,10000
"2027957",31.242509,30.058368,10000
"2027958",31.241501,30.057418,10000
"2027959",31.239252,30.055297,10000
"2027960",31.227616,30.051102,986
"2027961",31.236724,30.054215,10000
"2027962",31.234509,30.055004,10000
"2027963",31.230996,30.056234,10000
"2027964",31.230277,30.056645,10000
"2027965",31.226309,30.058063,2
"2027966",31.224636,30.05878,123
"2027967",31.220238,30.060826,10000
"2027968",31.219232,30.061272,10000
"2027969",31.216569,30.062438,27
"2027970",31.214982,30.062388,10000
"2027971",31.21134,30.061878,10000
"2027972",31.205874,30.061594,506
"2027973",31.23024,30.062523,1801
"2027974",31.209831,30.061664,11
"2027975",31.205321,30.063783,12
"2027976",31.203121,30.064922,138
"2027977",31.201139,30.064613,5
"2027978",31.200321,30.064397,10000
"2028838",31.223144,30.048636,320
"2028839",31.226693,30.049172,10000
"2028840",31.228156,30.049143,9
"2028841",31.229225,30.049127,10000
"2028842",31.229322,30.049139,10
"2028843",31.229564,30.046413,300
"2028844",31.232054,30.049209,2
"2028845",31.234828,30.049736,9
"2028846",31.236749,30.051576,14
"2028847",31.237592,30.052394,24
"2028848",31.238444,30.053266,10000
"2028849",31.272209,30.07056,4
"2028850",31.273243,30.070855,10000
"2028851",31.302707,30.088681,10000
"2028852",31.302189,30.08868,10000
"2028853",31.30943,30.077745,1502
"2028854",31.305318,30.098845,201
"2028855",31.316023,30.118291,78
"2028856",31.318566,30.119665,10000
"2028857",31.32293,30.127282,10000
"2028858",31.370146,30.108237,716
"2028859",31.375289,30.102069,3200
"2028860",31.384005,30.113027,10000
"2028861",31.39101,30.11145,586
"2028862",31.385196,30.110123,10000
"2028863",31.385919,30.109748,10000
"2028864",31.386208,30.109771,10000
"2028865",31.396543,30.116764,1144
"2028866",31.390714,30.110927,94
"2028867",31.390198,30.111341,10000
"2028868",31.394734,30.112062,10000
"2028869",31.395145,30.112139,10000
"2028870",31.395677,30.112238,10000
"2028871",31.395677,30.112238,10000
"2028872",31.396085,30.11228,10000
"2028873",31.398226,30.116304,10000
"2028874",31.389533,30.111804,10000
"2028875",31.397557,30.117799,1189
"2028876",31.37614,30.111089,10000
"2028877",31.344967,30.121731,658
"2028878",31.342646,30.112134,208
"2028879",31.338904,30.108381,118
"2028880",31.332577,30.111111,180
"2028881",31.333516,30.112909,74
"2028882",31.331502,30.112407,43
"2028883",31.329275,30.113711,31
"2028884",31.329299,30.113907,44
"2028885",31.328281,30.117538,4
"2028886",31.326408,30.118683,8
"2029252",31.367929,30.104672,210
"2029253",31.373906,30.104201,434
"2029254",31.346846,30.115629,10000
"2029255",31.343548,30.11484,10000
"2029256",31.343006,30.114934,10000
"2029257",31.337773,30.105473,10000
"2029258",31.338859,30.104094,10000
"2029259",31.339355,30.103232,10000
"2029260",31.340203,30.101682,10000
"2029261",31.34032,30.101442,10000
"2029262",31.342793,30.099342,10000
"2029263",31.34317,30.094654,10000
"2029264",31.345029,30.09352,10000
"2029265",31.345921,30.090596,10000
"2029266",31.347334,30.090675,10000
"2029267",31.343489,30.077731,10000
"2029268",31.343204,30.074749,10000
"2029269",31.343402,30.073972,10000
"2029270",31.343891,30.072362,10000
"2029271",31.344014,30.071748,10000
"2029272",31.343908,30.069844,10000
"2029273",31.34407,30.068552,10000
"2029274",31.344359,30.066507,10000
"2029275",31.343806,30.063785,10000
"2029276",31.341615,30.063545,10000
"2029277",31.338328,30.061595,10000
"2029278",31.338655,30.059374,10000
"2029279",31.338364,30.058739,10000
"2029280",31.337461,30.06212,10000
"2029281",31.337202,30.064024,10000
"2029282",31.335873,30.058132,10000
"2029283",31.33504,30.058053,10000
"2029284",31.333042,30.057827,10000
"2029285",31.332056,30.056625,10000
"2029286",31.331114,30.056489,10000
"2029287",31.32965,30.056358,10000
"2029288",31.326951,30.056088,10000
"2029289",31.325885,30.061429,10000
"2029290",31.325365,30.065423,10000
"2029291",31.328318,30.054259,10000
"2029292",31.331441,30.054577,10000
"2029293",31.336598,30.054466,10000
"2029294",31.34091,30.058972,10000
"2029295",31.347255,30.063155,10000
"2029296",31.349508,30.063892,10000
"2029297",31.349851,30.065546,10000
"2029298",31.350106,30.065595,10000
"2029299",31.349785,30.068498,10000
"2029300",31.348336,30.072534,10000
"2029301",31.34802,30.076539,10000
"2029302",31.347799,30.077154,10000
"2029303",31.325619,30.126981,10000
"2030007",31.319702,30.126342,10000
"2030008",31.308993,30.101138,10000
"2030009",31.307393,30.101862,10000
"2030010",31.304646,30.097018,10000
"2030011",31.304607,30.096135,10000
"2030012",31.251876,30.063583,10000
"2030013",31.251413,30.063452,10000
"2030014",31.249291,30.062683,10000
"2030015",31.248136,30.062045,10000
"2030016",31.246198,30.061642,160
"2030017",31.244764,30.060626,10000
"2030018",31.240708,30.059267,313
"2030019",31.242256,30.058194,10000
"2030020",31.239872,30.055945,10000
"2030021",31.237187,30.054073,10000
"2030022",31.234624,30.055,10000
"2030023",31.232751,30.055613,10000
"2030024",31.231814,30.05593,10000
"2030025",31.230895,30.056263,10000
"2030026",31.219752,30.061048,37
"2030027",31.218749,30.061547,10000
"2030028",31.216297,30.062537,10000
"2030029",31.210679,30.061721,10000
"2030030",31.201161,30.057774,10000
"2030031",31.201519,30.05453,10000
"2030032",31.201582,30.054318,10000
"2030033",31.199276,30.05091,81
"2030034",31.198483,30.050097,10000
"2030035",31.198423,30.050648,10000
"2030036",31.198228,30.049812,10000
"2030037",31.197813,30.049637,10000
"2030038",31.197436,30.049674,10000
"2030039",31.196824,30.048139,10000
"2030040",31.203502,30.05503,10000
"2030041",31.204436,30.056451,10000
"2030042",31.20363,30.055748,10000
"2030043",31.198918,30.047935,10000
"2030044",31.199186,30.04804,10000
"2030045",31.200884,30.040199,303
"2030046",31.201632,30.039557,365
"2030047",31.205748,30.042563,178
"2030048",31.205802,30.042441,169
"2030049",31.204454,30.042871,10000
"2030050",31.207641,30.041708,33
"2030051",31.207461,30.041955,10000
"2030052",31.211186,30.041731,72
"2030053",31.212257,30.040912,188
"2030054",31.213461,30.04555,10000
"2030055",31.216537,30.045133,146
"2030056",31.215779,30.046219,10000
"2030057",31.217011,30.047329,10000
"2030058",31.217413,30.048148,10000
"2030059",31.217917,30.048241,10000
"2030060",31.222242,30.048845,10000
"2030061",31.226933,30.049066,10000
"2030062",31.236358,30.051167,10000
"2030063",31.237565,30.052226,24
"2030064",31.292965,30.082028,1104
"2030065",31.302126,30.088337,10000
"2030066",31.302511,30.088573,10000
"2030067",31.299727,30.09039,10000
"2030068",31.299458,30.090778,10000
"2030069",31.299365,30.090803,10000
"2030070",31.298779,30.091075,10000
"2030071",31.298779,30.091075,10000
"2030072",31.298779,30.091075,10000
"2030073",31.298779,30.091075,10000
"2030074",31.298779,30.091075,10000
"2030075",31.298779,30.091075,10000
"2030076",31.298779,30.091075,10000
"2030077",31.298779,30.091075,10000
"2030078",31.298779,30.091075,10000
"2030079",31.318738,30.130829,10000
"2030080",31.323225,30.128312,10000
"2030081",31.323225,30.128312,10000
"2030595",31.341528,30.096063,10000
"2030596",31.338968,30.093752,10000
"2030597",31.331235,30.089334,10000
"2030598",31.330776,30.089069,10000
"2030599",31.325891,30.08617,10000
"2030600",31.325176,30.08576,10000
"2030601",31.321888,30.083934,10000
"2030602",31.317658,30.081489,10000
"2030603",31.316226,30.080358,10000
"2030604",31.315702,30.079941,10000
"2030605",31.313856,30.07857,10000
"2030606",31.312611,30.077808,10000
"2030607",31.311918,30.077448,10000
"2030608",31.315107,30.074843,10000
"2030609",31.31621,30.073355,10000
"2030610",31.319611,30.067129,10000
"2030611",31.319482,30.066967,10000
"2030612",31.318217,30.066384,10000
"2030613",31.325952,30.060773,10000
"2030614",31.324579,30.070446,10000
"2030615",31.323809,30.076603,186
"2030616",31.318493,30.081836,10000
"2030617",31.337453,30.092455,10000
"2030618",31.335554,30.099625,10000
"2030619",31.332856,30.101238,10000
"2030620",31.32946,30.103279,10000
"2030889",31.331523,30.089562,10000
"2030890",31.30813,30.075984,10000
"2030891",31.30235,30.073983,10000
"2030892",31.29985,30.073126,10000
"2030893",31.292021,30.069821,10000
"2030894",31.268889,30.071832,10000
"2030895",31.257339,30.067539,10000
"2030896",31.251356,30.063949,10000
"2030897",31.243615,30.059508,10000
"2030898",31.212268,30.047893,120
"2030899",31.210188,30.038052,10000
"2030900",31.208426,30.037647,10000
"2030901",31.20489,30.036875,10000
"2030902",31.202085,30.036239,10000
"2030903",31.199919,30.035748,10000
"2030904",31.198675,30.034391,10000
"2030905",31.199803,30.030731,10000
"2030906",31.200782,30.027964,10000
"2030907",31.201768,30.025139,10000
"2030908",31.202904,30.021505,10000
"2030909",31.203421,30.019908,10000
"2030910",31.204651,30.0165,10000
"2030911",31.200195,30.01436,10000
"2030912",31.193915,30.011631,10000
"2030913",31.188079,30.009377,10000
"2030914",31.181831,30.006937,10000
"2030915",31.1783,30.00695,153
"2030916",31.177135,30.007881,10000
"2030917",31.177134,30.007881,10000
"2030918",31.175619,30.004295,10000
"2030919",31.182658,30.007004,10000
"2030920",31.188509,30.009248,10000
"2030921",31.199689,30.032014,10000
"2030922",31.201889,30.038487,293
"2030923",31.21452,30.038918,10000
"2030924",31.21691,30.040021,217
"2030925",31.217513,30.039581,10000
"2030926",31.219521,30.040116,34
"2030927",31.224117,30.041628,10000
"2030928",31.234002,30.044248,10000
"2030929",31.236064,30.044334,10000
"2030930",31.237613,30.053642,10000
"2030931",31.250877,30.063726,10000
"2030932",31.30558,30.086678,10000
"2030933",31.306531,30.086721,10000
"2030934",31.310322,30.088479,10000
"2030935",31.310963,30.08913,10000
"2030936",31.312531,30.090713,10000
"2030937",31.312724,30.090889,10000
"2030938",31.317147,30.095041,10000
"2030939",31.318293,30.09582,10000
"2030940",31.321801,30.098677,347
"2030941",31.324541,30.100469,10000
"2030942",31.324873,30.101035,52
"2030943",31.327216,30.102668,10000
"2030944",31.324335,30.119887,10000
"2030945",31.323621,30.128315,10000
"2030946",31.326017,30.060274,10000
"2030947",31.324699,30.069813,10000
"2030948",31.322238,30.075623,10000
"2030949",31.343456,30.095965,10000
"2030950",31.347675,30.09822,10000
"2030951",31.350754,30.102286,232
"2030952",31.355911,30.102805,10000
"2030953",31.354788,30.102568,10000
"2030954",31.349165,30.1073,10000
"2030955",31.340875,30.11938,10000
"2030956",31.342528,30.121181,10000
"2030957",31.345059,30.122958,10000
"2030958",31.337848,30.123864,10000
"2030959",31.336536,30.12428,10000
"2030960",31.335752,30.124545,10000
"2031422",31.331079,30.08495,10000
"2031423",31.326698,30.084369,10000
"2031424",31.32653,30.083476,10000
"2031425",31.32638,30.078824,10000
"2031426",31.322907,30.074588,10000
"2031427",31.324408,30.070829,10000
"2031428",31.324526,30.067529,10000
"2031429",31.32433,30.067468,10000
"2031430",31.325386,30.064109,10000
"2031431",31.329282,30.054413,10000
"2031649",31.315598,30.095186,10000
"2031650",31.321915,30.098393,364
"2031651",31.324284,30.100828,54
"2031652",31.323517,30.101245,10000
"2031653",31.321166,30.101489,333
"2031654",31.324324,30.101128,3
"2031655",31.324302,30.101143,1
"2031656",31.324347,30.100889,10000
"2031657",31.32055,30.103493,10000
"2031658",31.320881,30.103917,10000
"2031659",31.323522,30.120392,10000
"2033637",31.403339,30.128428,10000
"2033638",31.407697,30.124655,10000
"2041438",29.944637,31.22212,10000
"2044622",30.472108,31.028934,12
"2066361",31.176937,30.009132,10000
"2070211",31.419712,30.017465,608
"2080151",31.315011,30.112705,14
"2080152",31.314908,30.113268,10000
"2080167",31.283771,30.073521,10000
"2081073",31.260461,30.539965,1300
"2081074",31.268932,30.548137,10000
"2085740",31.216063,30.236362,52
"2090839",31.28922,30.085188,10000
"2090840",31.29005,30.084976,10000
"2090841",31.292157,30.088527,266
"2090842",31.29223,30.089062,323
"2090843",31.302666,30.095698,169
"2090844",31.302742,30.094149,317
"2090845",31.305779,30.100844,334
"2090846",31.306325,30.10175,46
"2090847",31.308788,30.103397,10000
"2090848",31.312056,30.102134,173
"2090849",31.313374,30.101106,10000
"2090850",31.316353,30.10558,374
"2090886",31.31661,30.109017,242
"2101111",31.375119,29.838704,36
"2101112",31.375075,29.838662,10000
"2101114",31.375061,29.838655,10000
"2101115",31.375328,29.838753,15
"2105427",31.23389,29.988864,3
"2105562",31.287458,30.001834,10000
"2105946",31.293444,30.014215,170
"2106788",31.356465,30.071196,10000
"2106791",31.356604,30.070998,10000
"2106792",31.35651,30.070978,10000
"2108698",31.359654,30.065799,15
"2122062",31.373604,30.096958,10000
"2122127",31.382518,30.102395,155
"2122151",31.346082,30.10575,10000
"2124410",31.375395,30.108335,8
"2126116",29.725069,31.088074,1
"2126581",29.721016,31.089156,17
"2127178",32.603258,29.286947,10000
"2131367",31.423509,26.842104,10000
"2131807",31.423517,26.842092,10000
"2131810",31.423514,26.842094,10000
"2206975",31.019276,30.077893,12
"2206976",31.019331,30.077952,10000
"2206979",31.019311,30.077885,8
"2206980",31.019274,30.077859,4
"2233202",31.322509,30.131157,255
"2233203",31.323199,30.128904,10000
"2233204",31.323208,30.128842,10000
"2233205",31.338033,30.115315,2078
"2233206",31.323224,30.128657,10000
"2233207",31.330984,30.099531,244
"2233208",31.333709,30.100297,10000
"2233209",31.33467,30.099727,10000
"2233210",31.337647,30.098032,21
"2233211",31.339165,30.097089,10000
"2233212",31.342048,30.093662,10000
"2233213",31.34449,30.093853,10000
"2233214",31.345049,30.093531,10000
"2233215",31.347904,30.091633,10000
"2233216",31.349626,30.08922,10000
"2233217",31.351112,30.087737,10000
"2233218",31.352956,30.086007,10000
"2233219",31.356408,30.082601,10000
"2233220",31.357709,30.080809,50
"2233221",31.35849,30.08044,17
"2233222",31.356586,30.080661,10000
"2233223",31.355916,30.080715,10000
"2233224",31.353689,30.08089,10000
"2233225",31.35441,30.080817,82
"2233226",31.358847,30.080253,10000
"2233227",31.378535,30.078882,10000
"2233228",31.37929,30.079028,10000
"2233229",31.380181,30.079196,10000
"2233230",31.385917,30.080058,10000
"2233231",31.40398,30.080168,1148
"2233232",31.409255,30.08134,10000
"2233233",31.419322,30.079726,10000
"2233234",31.430545,30.072712,10000
"2233235",31.419611,30.063814,10000
"2233236",31.403932,30.039423,10000
"2233237",31.403682,30.037528,10000
"2233238",31.40015,30.016679,10000
"2233239",31.413358,30.016022,10000
"2233240",31.421092,30.016114,10000
"2233241",31.426576,30.016144,10000
"2233242",31.435635,30.016113,10000
"2233243",31.43004,30.007883,10000
"2233244",31.426674,30.008667,10000
"2233245",31.427128,30.008539,10000
"2233246",31.426305,30.009121,10000
"2233247",31.26636,30.040261,10000
"2233248",31.26593,30.039757,10000
"2233249",31.266698,30.032071,10000
"2233250",31.261886,30.025653,10000
"2233251",31.258141,30.024675,10000
"2233252",31.263031,30.023446,10000
"2233253",31.263031,30.023446,10000
"2233254",31.266966,30.01293,10000
"2233255",31.269551,30.008496,10000
